Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward
7520000,14.8396225,2.4842871e-05,0.8266543678262017,225.72727272727272,243.5904,255.42172,0.8209539961747148,0.17561842848292805
7530000,14.839347,2.4752251e-05,0.8767838233283588,237.0,245.12784,255.72975,0.8742194225390753,0.18234981782734394
7540000,14.838546,2.4650904e-05,0.8512564526740894,231.8139534883721,244.90547,255.61374,0.851977176444475,0.17753219977021217
7550000,14.838679,2.4552763e-05,0.7883817428766295,230.5581395348837,244.64496,255.75255,0.7993623907136362,0.17493655515271564
7560000,14.883967,2.4450082e-05,0.8353689433563323,238.04761904761904,244.40242,255.47327,0.8354471439406985,0.18303760868452845
7570000,14.855212,2.435425e-05,0.7588672192560302,218.0888888888889,244.17583,255.68852,0.7564881187346246,0.16766378616707192
7580000,14.845281,2.4251765e-05,0.8014661505479704,229.63636363636363,244.3877,256.13113,0.790702984244986,0.17441121641207824
7590000,14.85188,2.4144761e-05,0.9230395813540715,244.5121951219512,245.9969,256.502,0.9262383463906079,0.18634428174757375
7600000,14.844947,2.4058327e-05,0.8103993173156466,232.33333333333334,245.64944,256.5245,0.8156027423129195,0.1771777959185697
7610000,14.8514595,2.3950231e-05,0.8794158597181483,244.46341463414635,245.73076,256.44907,0.8746441399178854,0.18580266451690255
7620000,14.833047,2.3849168e-05,0.8507062328003702,238.16666666666666,245.52766,256.52097,0.8590743165640604,0.18341978302314169
7630000,14.8480015,2.3756218e-05,0.8004055058752949,229.86363636363637,244.0744,256.08304,0.7873359679482704,0.17869580853297268
7640000,14.852137,2.3651512e-05,0.9016133177934623,237.6829268292683,245.83354,256.70093,0.9098994157144001,0.18152912040906294
7650000,14.845954,2.3551722e-05,0.8558164103779682,234.34883720930233,245.85234,256.5507,0.8476082486815231,0.17872264816663985
7660000,14.849841,2.3450204e-05,0.8276030954650857,225.70454545454547,244.33107,256.1234,0.8424294667149131,0.17402303773401814
7670000,14.849277,2.334958e-05,0.722423275575993,212.46808510638297,242.9206,255.9106,0.718826876517306,0.1627326855198183
7680000,14.829278,2.325197e-05,0.8625396642833948,248.325,245.76376,256.45853,0.8625380977988243,0.18842458501458167
7690000,14.826515,2.315244e-05,0.8345308786346799,238.07142857142858,244.53503,255.94257,0.8274620980733917,0.18463294376574813
7700000,14.851679,2.3048744e-05,0.9124182663857937,245.625,246.3155,256.9869,0.9138366684317589,0.18773255906999112
7710000,14.856552,2.295018e-05,0.8796076445385467,234.93023255813952,245.7149,256.78525,0.877720786215261,0.1803183352444754
7720000,14.878483,2.2845144e-05,0.8390068493428684,236.8095238095238,245.20338,256.65332,0.8366787971130439,0.1791643968650273
7730000,14.862708,2.2749726e-05,0.8307287457088629,234.52380952380952,245.57759,256.78665,0.8393338086704413,0.1800606455653906
7740000,14.856854,2.2654538e-05,0.813936472447081,227.6590909090909,245.36852,256.57214,0.8108947945928032,0.1739325091581453
7750000,14.833183,2.2550428e-05,0.8550105685634273,233.5,245.616,256.8689,0.8527380652016118,0.18041476403318701
7760000,14.836198,2.2451955e-05,0.8815732422683921,240.5952380952381,246.16336,257.27728,0.8834488028216929,0.1838251435463982
7770000,14.827622,2.2353579e-05,0.8345087333804085,237.38095238095238,246.68558,257.39984,0.8377036344082582,0.18131726926990918
7780000,14.878599,2.2244312e-05,0.8622094293435415,234.23809523809524,246.0814,257.37183,0.8573687619396618,0.18147431580083712
